Datetime,Year,Month,Hour,Day_of_Week,Is_Weekend,Traffic_Volume,Congestion_Level
2024-01-20 23:00:00,2024,1,23,5,1,355,Low
2024-01-21 00:00:00,2024,1,0,6,1,460,Low
2024-01-21 01:00:00,2024,1,1,6,1,464,Low
2024-01-21 02:00:00,2024,1,2,6,1,488,Low
2024-01-21 03:00:00,2024,1,3,6,1,462,Low
2024-01-21 04:00:00,2024,1,4,6,1,554,Low
2024-01-21 05:00:00,2024,1,5,6,1,473,Low
2024-01-21 06:00:00,2024,1,6,6,1,511,Low
2024-01-21 07:00:00,2024,1,7,6,1,431,Low
2024-01-21 08:00:00,2024,1,8,6,1,469,Low
2024-01-21 09:00:00,2024,1,9,6,1,533,Low
2024-01-21 10:00:00,2024,1,10,6,1,453,Low
2024-01-21 11:00:00,2024,1,11,6,1,472,Low
2024-01-21 12:00:00,2024,1,12,6,1,508,Low
2024-01-21 13:00:00,2024,1,13,6,1,430,Low
2024-01-21 14:00:00,2024,1,14,6,1,366,Low
2024-01-21 15:00:00,2024,1,15,6,1,475,Low
2024-01-21 16:00:00,2024,1,16,6,1,508,Low
2024-01-21 17:00:00,2024,1,17,6,1,403,Low
2024-01-21 18:00:00,2024,1,18,6,1,494,Low
2024-01-21 19:00:00,2024,1,19,6,1,494,Low
2024-01-21 20:00:00,2024,1,20,6,1,361,Low
2024-01-21 21:00:00,2024,1,21,6,1,421,Low
2024-01-21 22:00:00,2024,1,22,6,1,446,Low
2024-01-21 23:00:00,2024,1,23,6,1,455,Low
2024-01-22 00:00:00,2024,1,0,0,0,314,Low
2024-01-22 01:00:00,2024,1,1,0,0,312,Low
2024-01-22 02:00:00,2024,1,2,0,0,423,Low
2024-01-22 03:00:00,2024,1,3,0,0,343,Low
2024-01-22 04:00:00,2024,1,4,0,0,316,Low
2024-01-22 05:00:00,2024,1,5,0,0,346,Low
2024-01-22 06:00:00,2024,1,6,0,0,662,Low
2024-01-22 07:00:00,2024,1,7,0,0,640,Low
2024-01-22 08:00:00,2024,1,8,0,0,1382,High
2024-01-22 09:00:00,2024,1,9,0,0,1362,High
2024-01-22 10:00:00,2024,1,10,0,0,1362,High
2024-01-22 11:00:00,2024,1,11,0,0,611,Low
2024-01-22 12:00:00,2024,1,12,0,0,653,Low
2024-01-22 13:00:00,2024,1,13,0,0,593,Low
2024-01-22 14:00:00,2024,1,14,0,0,655,Low
2024-01-22 15:00:00,2024,1,15,0,0,701,Low
2024-01-22 16:00:00,2024,1,16,0,0,652,Low
2024-01-22 17:00:00,2024,1,17,0,0,1491,High
2024-01-22 18:00:00,2024,1,18,0,0,1449,High
2024-01-22 19:00:00,2024,1,19,0,0,1579,High
2024-01-22 20:00:00,2024,1,20,0,0,1455,High
2024-01-22 21:00:00,2024,1,21,0,0,676,Low
2024-01-22 22:00:00,2024,1,22,0,0,666,Low
2024-01-22 23:00:00,2024,1,23,0,0,627,Low
2024-01-23 00:00:00,2024,1,0,1,0,336,Low
2024-01-23 01:00:00,2024,1,1,1,0,265,Low
2024-01-23 02:00:00,2024,1,2,1,0,362,Low
2024-01-23 03:00:00,2024,1,3,1,0,375,Low
2024-01-23 04:00:00,2024,1,4,1,0,298,Low
2024-01-23 05:00:00,2024,1,5,1,0,340,Low
2024-01-23 06:00:00,2024,1,6,1,0,639,Low
2024-01-23 07:00:00,2024,1,7,1,0,664,Low
2024-01-23 08:00:00,2024,1,8,1,0,1392,High
2024-01-23 09:00:00,2024,1,9,1,0,1318,Medium
2024-01-23 10:00:00,2024,1,10,1,0,1368,High
2024-01-23 11:00:00,2024,1,11,1,0,648,Low
2024-01-23 12:00:00,2024,1,12,1,0,675,Low
2024-01-23 13:00:00,2024,1,13,1,0,610,Low
2024-01-23 14:00:00,2024,1,14,1,0,736,Low
2024-01-23 15:00:00,2024,1,15,1,0,552,Low
2024-01-23 16:00:00,2024,1,16,1,0,612,Low
2024-01-23 17:00:00,2024,1,17,1,0,1504,High
2024-01-23 18:00:00,2024,1,18,1,0,1498,High
2024-01-23 19:00:00,2024,1,19,1,0,1452,High
2024-01-23 20:00:00,2024,1,20,1,0,1528,High
2024-01-23 21:00:00,2024,1,21,1,0,654,Low
2024-01-23 22:00:00,2024,1,22,1,0,640,Low
2024-01-23 23:00:00,2024,1,23,1,0,652,Low
2024-01-24 00:00:00,2024,1,0,2,0,328,Low
2024-01-24 01:00:00,2024,1,1,2,0,275,Low
2024-01-24 02:00:00,2024,1,2,2,0,315,Low
2024-01-24 03:00:00,2024,1,3,2,0,355,Low
2024-01-24 04:00:00,2024,1,4,2,0,355,Low
2024-01-24 05:00:00,2024,1,5,2,0,349,Low
2024-01-24 06:00:00,2024,1,6,2,0,662,Low
2024-01-24 07:00:00,2024,1,7,2,0,611,Low
2024-01-24 08:00:00,2024,1,8,2,0,1393,High
2024-01-24 09:00:00,2024,1,9,2,0,1417,High
2024-01-24 10:00:00,2024,1,10,2,0,1388,High
2024-01-24 11:00:00,2024,1,11,2,0,582,Low
2024-01-24 12:00:00,2024,1,12,2,0,594,Low
2024-01-24 13:00:00,2024,1,13,2,0,675,Low
2024-01-24 14:00:00,2024,1,14,2,0,700,Low
2024-01-24 15:00:00,2024,1,15,2,0,690,Low
2024-01-24 16:00:00,2024,1,16,2,0,648,Low
2024-01-24 17:00:00,2024,1,17,2,0,1453,High
2024-01-24 18:00:00,2024,1,18,2,0,1507,High
2024-01-24 19:00:00,2024,1,19,2,0,1578,High
2024-01-24 20:00:00,2024,1,20,2,0,1535,High
2024-01-24 21:00:00,2024,1,21,2,0,628,Low
2024-01-24 22:00:00,2024,1,22,2,0,666,Low
2024-01-24 23:00:00,2024,1,23,2,0,580,Low
2024-01-25 00:00:00,2024,1,0,3,0,316,Low
2024-01-25 01:00:00,2024,1,1,3,0,299,Low
2024-01-25 02:00:00,2024,1,2,3,0,369,Low
2024-01-25 03:00:00,2024,1,3,3,0,380,Low
2024-01-25 04:00:00,2024,1,4,3,0,341,Low
2024-01-25 05:00:00,2024,1,5,3,0,308,Low
2024-01-25 06:00:00,2024,1,6,3,0,637,Low
2024-01-25 07:00:00,2024,1,7,3,0,616,Low
2024-01-25 08:00:00,2024,1,8,3,0,1356,High
2024-01-25 09:00:00,2024,1,9,3,0,1407,High
2024-01-25 10:00:00,2024,1,10,3,0,1357,High
2024-01-25 11:00:00,2024,1,11,3,0,567,Low
2024-01-25 12:00:00,2024,1,12,3,0,577,Low
2024-01-25 13:00:00,2024,1,13,3,0,565,Low
2024-01-25 14:00:00,2024,1,14,3,0,649,Low
2024-01-25 15:00:00,2024,1,15,3,0,644,Low
2024-01-25 16:00:00,2024,1,16,3,0,642,Low
2024-01-25 17:00:00,2024,1,17,3,0,1534,High
2024-01-25 18:00:00,2024,1,18,3,0,1561,High
2024-01-25 19:00:00,2024,1,19,3,0,1481,High
2024-01-25 20:00:00,2024,1,20,3,0,1526,High
2024-01-25 21:00:00,2024,1,21,3,0,566,Low
2024-01-25 22:00:00,2024,1,22,3,0,700,Low
2024-01-25 23:00:00,2024,1,23,3,0,581,Low
2024-01-26 00:00:00,2024,1,0,4,0,316,Low
2024-01-26 01:00:00,2024,1,1,4,0,321,Low
2024-01-26 02:00:00,2024,1,2,4,0,279,Low
2024-01-26 03:00:00,2024,1,3,4,0,349,Low
2024-01-26 04:00:00,2024,1,4,4,0,357,Low
2024-01-26 05:00:00,2024,1,5,4,0,339,Low
2024-01-26 06:00:00,2024,1,6,4,0,568,Low
2024-01-26 07:00:00,2024,1,7,4,0,727,Low
2024-01-26 08:00:00,2024,1,8,4,0,1416,High
2024-01-26 09:00:00,2024,1,9,4,0,1510,High
2024-01-26 10:00:00,2024,1,10,4,0,1355,High
2024-01-26 11:00:00,2024,1,11,4,0,681,Low
2024-01-26 12:00:00,2024,1,12,4,0,673,Low
2024-01-26 13:00:00,2024,1,13,4,0,624,Low
2024-01-26 14:00:00,2024,1,14,4,0,701,Low
2024-01-26 15:00:00,2024,1,15,4,0,619,Low
2024-01-26 16:00:00,2024,1,16,4,0,621,Low
2024-01-26 17:00:00,2024,1,17,4,0,1351,High
2024-01-26 18:00:00,2024,1,18,4,0,1526,High
2024-01-26 19:00:00,2024,1,19,4,0,1448,High
2024-01-26 20:00:00,2024,1,20,4,0,1483,High
2024-01-26 21:00:00,2024,1,21,4,0,591,Low
2024-01-26 22:00:00,2024,1,22,4,0,621,Low
2024-01-26 23:00:00,2024,1,23,4,0,657,Low
2024-01-27 00:00:00,2024,1,0,5,1,464,Low
2024-01-27 01:00:00,2024,1,1,5,1,495,Low
2024-01-27 02:00:00,2024,1,2,5,1,520,Low
2024-01-27 03:00:00,2024,1,3,5,1,447,Low
2024-01-27 04:00:00,2024,1,4,5,1,442,Low
2024-01-27 05:00:00,2024,1,5,5,1,507,Low
2024-01-27 06:00:00,2024,1,6,5,1,510,Low
2024-01-27 07:00:00,2024,1,7,5,1,497,Low
2024-01-27 08:00:00,2024,1,8,5,1,421,Low
2024-01-27 09:00:00,2024,1,9,5,1,483,Low
2024-01-27 10:00:00,2024,1,10,5,1,468,Low
2024-01-27 11:00:00,2024,1,11,5,1,511,Low
2024-01-27 12:00:00,2024,1,12,5,1,438,Low
2024-01-27 13:00:00,2024,1,13,5,1,389,Low
2024-01-27 14:00:00,2024,1,14,5,1,495,Low
2024-01-27 15:00:00,2024,1,15,5,1,348,Low
2024-01-27 16:00:00,2024,1,16,5,1,431,Low
2024-01-27 17:00:00,2024,1,17,5,1,417,Low
2024-01-27 18:00:00,2024,1,18,5,1,417,Low
2024-01-27 19:00:00,2024,1,19,5,1,430,Low
2024-01-27 20:00:00,2024,1,20,5,1,518,Low
2024-01-27 21:00:00,2024,1,21,5,1,500,Low
2024-01-27 22:00:00,2024,1,22,5,1,452,Low
2024-01-27 23:00:00,2024,1,23,5,1,515,Low
2024-01-28 00:00:00,2024,1,0,6,1,416,Low
2024-01-28 01:00:00,2024,1,1,6,1,410,Low
2024-01-28 02:00:00,2024,1,2,6,1,502,Low
2024-01-28 03:00:00,2024,1,3,6,1,490,Low
2024-01-28 04:00:00,2024,1,4,6,1,443,Low
2024-01-28 05:00:00,2024,1,5,6,1,412,Low
2024-01-28 06:00:00,2024,1,6,6,1,529,Low
2024-01-28 07:00:00,2024,1,7,6,1,386,Low
2024-01-28 08:00:00,2024,1,8,6,1,437,Low
2024-01-28 09:00:00,2024,1,9,6,1,474,Low
2024-01-28 10:00:00,2024,1,10,6,1,545,Low
2024-01-28 11:00:00,2024,1,11,6,1,481,Low
2024-01-28 12:00:00,2024,1,12,6,1,485,Low
2024-01-28 13:00:00,2024,1,13,6,1,438,Low
2024-01-28 14:00:00,2024,1,14,6,1,489,Low
2024-01-28 15:00:00,2024,1,15,6,1,468,Low
2024-01-28 16:00:00,2024,1,16,6,1,392,Low
2024-01-28 17:00:00,2024,1,17,6,1,499,Low
2024-01-28 18:00:00,2024,1,18,6,1,507,Low
2024-01-28 19:00:00,2024,1,19,6,1,500,Low
2024-01-28 20:00:00,2024,1,20,6,1,465,Low
2024-01-28 21:00:00,2024,1,21,6,1,420,Low
2024-01-28 22:00:00,2024,1,22,6,1,360,Low
2024-01-28 23:00:00,2024,1,23,6,1,471,Low
2024-01-29 00:00:00,2024,1,0,0,0,396,Low
2024-01-29 01:00:00,2024,1,1,0,0,392,Low
2024-01-29 02:00:00,2024,1,2,0,0,384,Low
2024-01-29 03:00:00,2024,1,3,0,0,344,Low
2024-01-29 04:00:00,2024,1,4,0,0,396,Low
2024-01-29 05:00:00,2024,1,5,0,0,389,Low
2024-01-29 06:00:00,2024,1,6,0,0,618,Low
2024-01-29 07:00:00,2024,1,7,0,0,668,Low
2024-01-29 08:00:00,2024,1,8,0,0,1367,High
2024-01-29 09:00:00,2024,1,9,0,0,1416,High
2024-01-29 10:00:00,2024,1,10,0,0,1333,Medium
2024-01-29 11:00:00,2024,1,11,0,0,583,Low
2024-01-29 12:00:00,2024,1,12,0,0,685,Low
2024-01-29 13:00:00,2024,1,13,0,0,680,Low
2024-01-29 14:00:00,2024,1,14,0,0,666,Low
2024-01-29 15:00:00,2024,1,15,0,0,641,Low
2024-01-29 16:00:00,2024,1,16,0,0,530,Low
2024-01-29 17:00:00,2024,1,17,0,0,1504,High
2024-01-29 18:00:00,2024,1,18,0,0,1528,High
2024-01-29 19:00:00,2024,1,19,0,0,1483,High
2024-01-29 20:00:00,2024,1,20,0,0,1475,High
2024-01-29 21:00:00,2024,1,21,0,0,702,Low
2024-01-29 22:00:00,2024,1,22,0,0,635,Low
2024-01-29 23:00:00,2024,1,23,0,0,658,Low
2024-01-30 00:00:00,2024,1,0,1,0,382,Low
2024-01-30 01:00:00,2024,1,1,1,0,302,Low
2024-01-30 02:00:00,2024,1,2,1,0,356,Low
2024-01-30 03:00:00,2024,1,3,1,0,407,Low
2024-01-30 04:00:00,2024,1,4,1,0,429,Low
2024-01-30 05:00:00,2024,1,5,1,0,349,Low
2024-01-30 06:00:00,2024,1,6,1,0,627,Low
2024-01-30 07:00:00,2024,1,7,1,0,650,Low
2024-01-30 08:00:00,2024,1,8,1,0,1402,High
2024-01-30 09:00:00,2024,1,9,1,0,1454,High
2024-01-30 10:00:00,2024,1,10,1,0,1347,Medium
2024-01-30 11:00:00,2024,1,11,1,0,625,Low
2024-01-30 12:00:00,2024,1,12,1,0,587,Low
2024-01-30 13:00:00,2024,1,13,1,0,592,Low
2024-01-30 14:00:00,2024,1,14,1,0,654,Low
2024-01-30 15:00:00,2024,1,15,1,0,674,Low
2024-01-30 16:00:00,2024,1,16,1,0,608,Low
2024-01-30 17:00:00,2024,1,17,1,0,1542,High
2024-01-30 18:00:00,2024,1,18,1,0,1558,High
2024-01-30 19:00:00,2024,1,19,1,0,1595,High
2024-01-30 20:00:00,2024,1,20,1,0,1511,High
2024-01-30 21:00:00,2024,1,21,1,0,609,Low
2024-01-30 22:00:00,2024,1,22,1,0,592,Low
2024-01-30 23:00:00,2024,1,23,1,0,588,Low
2024-01-31 00:00:00,2024,1,0,2,0,404,Low
2024-01-31 01:00:00,2024,1,1,2,0,279,Low
2024-01-31 02:00:00,2024,1,2,2,0,402,Low
2024-01-31 03:00:00,2024,1,3,2,0,308,Low
2024-01-31 04:00:00,2024,1,4,2,0,317,Low
2024-01-31 05:00:00,2024,1,5,2,0,341,Low
2024-01-31 06:00:00,2024,1,6,2,0,606,Low
2024-01-31 07:00:00,2024,1,7,2,0,679,Low
2024-01-31 08:00:00,2024,1,8,2,0,1473,High
2024-01-31 09:00:00,2024,1,9,2,0,1362,High
2024-01-31 10:00:00,2024,1,10,2,0,1372,High
2024-01-31 11:00:00,2024,1,11,2,0,630,Low
2024-01-31 12:00:00,2024,1,12,2,0,662,Low
2024-01-31 13:00:00,2024,1,13,2,0,631,Low
2024-01-31 14:00:00,2024,1,14,2,0,700,Low
2024-01-31 15:00:00,2024,1,15,2,0,689,Low
2024-01-31 16:00:00,2024,1,16,2,0,584,Low
2024-01-31 17:00:00,2024,1,17,2,0,1531,High
2024-01-31 18:00:00,2024,1,18,2,0,1576,High
2024-01-31 19:00:00,2024,1,19,2,0,1485,High
2024-01-31 20:00:00,2024,1,20,2,0,1494,High
2024-01-31 21:00:00,2024,1,21,2,0,614,Low
2024-01-31 22:00:00,2024,1,22,2,0,615,Low
2024-01-31 23:00:00,2024,1,23,2,0,562,Low
2024-02-01 00:00:00,2024,2,0,3,0,288,Low
2024-02-01 01:00:00,2024,2,1,3,0,351,Low
2024-02-01 02:00:00,2024,2,2,3,0,416,Low
2024-02-01 03:00:00,2024,2,3,3,0,320,Low
2024-02-01 04:00:00,2024,2,4,3,0,319,Low
2024-02-01 05:00:00,2024,2,5,3,0,424,Low
2024-02-01 06:00:00,2024,2,6,3,0,588,Low
2024-02-01 07:00:00,2024,2,7,3,0,563,Low
2024-02-01 08:00:00,2024,2,8,3,0,1354,High
2024-02-01 09:00:00,2024,2,9,3,0,1362,High
2024-02-01 10:00:00,2024,2,10,3,0,1313,Medium
2024-02-01 11:00:00,2024,2,11,3,0,632,Low
2024-02-01 12:00:00,2024,2,12,3,0,680,Low
2024-02-01 13:00:00,2024,2,13,3,0,580,Low
2024-02-01 14:00:00,2024,2,14,3,0,641,Low
2024-02-01 15:00:00,2024,2,15,3,0,655,Low
2024-02-01 16:00:00,2024,2,16,3,0,634,Low
2024-02-01 17:00:00,2024,2,17,3,0,1516,High
2024-02-01 18:00:00,2024,2,18,3,0,1516,High
2024-02-01 19:00:00,2024,2,19,3,0,1471,High
2024-02-01 20:00:00,2024,2,20,3,0,1575,High
2024-02-01 21:00:00,2024,2,21,3,0,694,Low
2024-02-01 22:00:00,2024,2,22,3,0,691,Low
2024-02-01 23:00:00,2024,2,23,3,0,683,Low
2024-02-02 00:00:00,2024,2,0,4,0,277,Low
2024-02-02 01:00:00,2024,2,1,4,0,389,Low
2024-02-02 02:00:00,2024,2,2,4,0,377,Low
2024-02-02 03:00:00,2024,2,3,4,0,278,Low
2024-02-02 04:00:00,2024,2,4,4,0,338,Low
2024-02-02 05:00:00,2024,2,5,4,0,360,Low
2024-02-02 06:00:00,2024,2,6,4,0,712,Low
2024-02-02 07:00:00,2024,2,7,4,0,670,Low
2024-02-02 08:00:00,2024,2,8,4,0,1353,High
2024-02-02 09:00:00,2024,2,9,4,0,1468,High
2024-02-02 10:00:00,2024,2,10,4,0,1393,High
2024-02-02 11:00:00,2024,2,11,4,0,626,Low
2024-02-02 12:00:00,2024,2,12,4,0,623,Low
2024-02-02 13:00:00,2024,2,13,4,0,564,Low
2024-02-02 14:00:00,2024,2,14,4,0,633,Low
2024-02-02 15:00:00,2024,2,15,4,0,660,Low
2024-02-02 16:00:00,2024,2,16,4,0,620,Low
2024-02-02 17:00:00,2024,2,17,4,0,1526,High
2024-02-02 18:00:00,2024,2,18,4,0,1469,High
2024-02-02 19:00:00,2024,2,19,4,0,1501,High
2024-02-02 20:00:00,2024,2,20,4,0,1522,High
2024-02-02 21:00:00,2024,2,21,4,0,646,Low
2024-02-02 22:00:00,2024,2,22,4,0,565,Low
2024-02-02 23:00:00,2024,2,23,4,0,618,Low
2024-02-03 00:00:00,2024,2,0,5,1,539,Low
2024-02-03 01:00:00,2024,2,1,5,1,441,Low
2024-02-03 02:00:00,2024,2,2,5,1,464,Low
2024-02-03 03:00:00,2024,2,3,5,1,460,Low
2024-02-03 04:00:00,2024,2,4,5,1,534,Low
2024-02-03 05:00:00,2024,2,5,5,1,522,Low
2024-02-03 06:00:00,2024,2,6,5,1,500,Low
2024-02-03 07:00:00,2024,2,7,5,1,420,Low
2024-02-03 08:00:00,2024,2,8,5,1,480,Low
2024-02-03 09:00:00,2024,2,9,5,1,489,Low
2024-02-03 10:00:00,2024,2,10,5,1,432,Low
2024-02-03 11:00:00,2024,2,11,5,1,424,Low
2024-02-03 12:00:00,2024,2,12,5,1,540,Low
2024-02-03 13:00:00,2024,2,13,5,1,450,Low
2024-02-03 14:00:00,2024,2,14,5,1,536,Low
2024-02-03 15:00:00,2024,2,15,5,1,508,Low
2024-02-03 16:00:00,2024,2,16,5,1,482,Low
2024-02-03 17:00:00,2024,2,17,5,1,484,Low
2024-02-03 18:00:00,2024,2,18,5,1,400,Low
2024-02-03 19:00:00,2024,2,19,5,1,473,Low
2024-02-03 20:00:00,2024,2,20,5,1,527,Low
2024-02-03 21:00:00,2024,2,21,5,1,494,Low
2024-02-03 22:00:00,2024,2,22,5,1,470,Low
2024-02-03 23:00:00,2024,2,23,5,1,541,Low
2024-02-04 00:00:00,2024,2,0,6,1,455,Low
2024-02-04 01:00:00,2024,2,1,6,1,436,Low
2024-02-04 02:00:00,2024,2,2,6,1,470,Low
2024-02-04 03:00:00,2024,2,3,6,1,498,Low
2024-02-04 04:00:00,2024,2,4,6,1,386,Low
2024-02-04 05:00:00,2024,2,5,6,1,476,Low
2024-02-04 06:00:00,2024,2,6,6,1,500,Low
2024-02-04 07:00:00,2024,2,7,6,1,451,Low
2024-02-04 08:00:00,2024,2,8,6,1,513,Low
2024-02-04 09:00:00,2024,2,9,6,1,492,Low
2024-02-04 10:00:00,2024,2,10,6,1,560,Low
2024-02-04 11:00:00,2024,2,11,6,1,430,Low
2024-02-04 12:00:00,2024,2,12,6,1,501,Low
2024-02-04 13:00:00,2024,2,13,6,1,418,Low
2024-02-04 14:00:00,2024,2,14,6,1,391,Low
2024-02-04 15:00:00,2024,2,15,6,1,372,Low
2024-02-04 16:00:00,2024,2,16,6,1,488,Low
2024-02-04 17:00:00,2024,2,17,6,1,472,Low
2024-02-04 18:00:00,2024,2,18,6,1,442,Low
2024-02-04 19:00:00,2024,2,19,6,1,384,Low
2024-02-04 20:00:00,2024,2,20,6,1,432,Low
2024-02-04 21:00:00,2024,2,21,6,1,464,Low
2024-02-04 22:00:00,2024,2,22,6,1,499,Low
2024-02-04 23:00:00,2024,2,23,6,1,463,Low
2024-02-05 00:00:00,2024,2,0,0,0,359,Low
2024-02-05 01:00:00,2024,2,1,0,0,331,Low
2024-02-05 02:00:00,2024,2,2,0,0,426,Low
2024-02-05 03:00:00,2024,2,3,0,0,302,Low
2024-02-05 04:00:00,2024,2,4,0,0,316,Low
2024-02-05 05:00:00,2024,2,5,0,0,325,Low
2024-02-05 06:00:00,2024,2,6,0,0,662,Low
2024-02-05 07:00:00,2024,2,7,0,0,591,Low
2024-02-05 08:00:00,2024,2,8,0,0,1398,High
2024-02-05 09:00:00,2024,2,9,0,0,1399,High
2024-02-05 10:00:00,2024,2,10,0,0,1360,High
2024-02-05 11:00:00,2024,2,11,0,0,652,Low
2024-02-05 12:00:00,2024,2,12,0,0,592,Low
2024-02-05 13:00:00,2024,2,13,0,0,587,Low
2024-02-05 14:00:00,2024,2,14,0,0,642,Low
2024-02-05 15:00:00,2024,2,15,0,0,563,Low
2024-02-05 16:00:00,2024,2,16,0,0,541,Low
2024-02-05 17:00:00,2024,2,17,0,0,1531,High
2024-02-05 18:00:00,2024,2,18,0,0,1555,High
2024-02-05 19:00:00,2024,2,19,0,0,1486,High
2024-02-05 20:00:00,2024,2,20,0,0,1477,High
2024-02-05 21:00:00,2024,2,21,0,0,683,Low
2024-02-05 22:00:00,2024,2,22,0,0,586,Low
2024-02-05 23:00:00,2024,2,23,0,0,576,Low
2024-02-06 00:00:00,2024,2,0,1,0,379,Low
2024-02-06 01:00:00,2024,2,1,1,0,348,Low
2024-02-06 02:00:00,2024,2,2,1,0,395,Low
2024-02-06 03:00:00,2024,2,3,1,0,251,Low
2024-02-06 04:00:00,2024,2,4,1,0,284,Low
2024-02-06 05:00:00,2024,2,5,1,0,348,Low
2024-02-06 06:00:00,2024,2,6,1,0,656,Low
2024-02-06 07:00:00,2024,2,7,1,0,676,Low
2024-02-06 08:00:00,2024,2,8,1,0,1399,High
2024-02-06 09:00:00,2024,2,9,1,0,1399,High
2024-02-06 10:00:00,2024,2,10,1,0,1374,High
2024-02-06 11:00:00,2024,2,11,1,0,709,Low
2024-02-06 12:00:00,2024,2,12,1,0,588,Low
2024-02-06 13:00:00,2024,2,13,1,0,654,Low
2024-02-06 14:00:00,2024,2,14,1,0,593,Low
2024-02-06 15:00:00,2024,2,15,1,0,662,Low
2024-02-06 16:00:00,2024,2,16,1,0,591,Low
2024-02-06 17:00:00,2024,2,17,1,0,1541,High
2024-02-06 18:00:00,2024,2,18,1,0,1513,High
2024-02-06 19:00:00,2024,2,19,1,0,1586,High
2024-02-06 20:00:00,2024,2,20,1,0,1495,High
2024-02-06 21:00:00,2024,2,21,1,0,657,Low
2024-02-06 22:00:00,2024,2,22,1,0,602,Low
2024-02-06 23:00:00,2024,2,23,1,0,625,Low
2024-02-07 00:00:00,2024,2,0,2,0,352,Low
2024-02-07 01:00:00,2024,2,1,2,0,279,Low
2024-02-07 02:00:00,2024,2,2,2,0,284,Low
2024-02-07 03:00:00,2024,2,3,2,0,374,Low
2024-02-07 04:00:00,2024,2,4,2,0,341,Low
2024-02-07 05:00:00,2024,2,5,2,0,321,Low
2024-02-07 06:00:00,2024,2,6,2,0,604,Low
2024-02-07 07:00:00,2024,2,7,2,0,606,Low
2024-02-07 08:00:00,2024,2,8,2,0,1397,High
2024-02-07 09:00:00,2024,2,9,2,0,1412,High
2024-02-07 10:00:00,2024,2,10,2,0,1297,Medium
2024-02-07 11:00:00,2024,2,11,2,0,701,Low
2024-02-07 12:00:00,2024,2,12,2,0,698,Low
2024-02-07 13:00:00,2024,2,13,2,0,533,Low
2024-02-07 14:00:00,2024,2,14,2,0,686,Low
2024-02-07 15:00:00,2024,2,15,2,0,685,Low
2024-02-07 16:00:00,2024,2,16,2,0,638,Low
2024-02-07 17:00:00,2024,2,17,2,0,1449,High
2024-02-07 18:00:00,2024,2,18,2,0,1553,High
2024-02-07 19:00:00,2024,2,19,2,0,1497,High
2024-02-07 20:00:00,2024,2,20,2,0,1532,High
2024-02-07 21:00:00,2024,2,21,2,0,737,Low
2024-02-07 22:00:00,2024,2,22,2,0,649,Low
2024-02-07 23:00:00,2024,2,23,2,0,596,Low
2024-02-08 00:00:00,2024,2,0,3,0,332,Low
2024-02-08 01:00:00,2024,2,1,3,0,312,Low
2024-02-08 02:00:00,2024,2,2,3,0,367,Low
2024-02-08 03:00:00,2024,2,3,3,0,311,Low
2024-02-08 04:00:00,2024,2,4,3,0,326,Low
2024-02-08 05:00:00,2024,2,5,3,0,290,Low
2024-02-08 06:00:00,2024,2,6,3,0,632,Low
2024-02-08 07:00:00,2024,2,7,3,0,645,Low
2024-02-08 08:00:00,2024,2,8,3,0,1271,Medium
2024-02-08 09:00:00,2024,2,9,3,0,1403,High
2024-02-08 10:00:00,2024,2,10,3,0,1389,High
2024-02-08 11:00:00,2024,2,11,3,0,603,Low
2024-02-08 12:00:00,2024,2,12,3,0,729,Low
2024-02-08 13:00:00,2024,2,13,3,0,681,Low
2024-02-08 14:00:00,2024,2,14,3,0,588,Low
2024-02-08 15:00:00,2024,2,15,3,0,675,Low
2024-02-08 16:00:00,2024,2,16,3,0,694,Low
2024-02-08 17:00:00,2024,2,17,3,0,1513,High
2024-02-08 18:00:00,2024,2,18,3,0,1524,High
2024-02-08 19:00:00,2024,2,19,3,0,1523,High
2024-02-08 20:00:00,2024,2,20,3,0,1414,High
2024-02-08 21:00:00,2024,2,21,3,0,629,Low
2024-02-08 22:00:00,2024,2,22,3,0,627,Low
2024-02-08 23:00:00,2024,2,23,3,0,702,Low
2024-02-09 00:00:00,2024,2,0,4,0,363,Low
2024-02-09 01:00:00,2024,2,1,4,0,334,Low
2024-02-09 02:00:00,2024,2,2,4,0,343,Low
2024-02-09 03:00:00,2024,2,3,4,0,394,Low
2024-02-09 04:00:00,2024,2,4,4,0,339,Low
2024-02-09 05:00:00,2024,2,5,4,0,316,Low
2024-02-09 06:00:00,2024,2,6,4,0,625,Low
2024-02-09 07:00:00,2024,2,7,4,0,680,Low
2024-02-09 08:00:00,2024,2,8,4,0,1414,High
2024-02-09 09:00:00,2024,2,9,4,0,1393,High
2024-02-09 10:00:00,2024,2,10,4,0,1400,High
2024-02-09 11:00:00,2024,2,11,4,0,612,Low
2024-02-09 12:00:00,2024,2,12,4,0,629,Low
2024-02-09 13:00:00,2024,2,13,4,0,608,Low
2024-02-09 14:00:00,2024,2,14,4,0,624,Low
2024-02-09 15:00:00,2024,2,15,4,0,698,Low
2024-02-09 16:00:00,2024,2,16,4,0,589,Low
2024-02-09 17:00:00,2024,2,17,4,0,1477,High
2024-02-09 18:00:00,2024,2,18,4,0,1451,High
2024-02-09 19:00:00,2024,2,19,4,0,1441,High
2024-02-09 20:00:00,2024,2,20,4,0,1499,High
2024-02-09 21:00:00,2024,2,21,4,0,610,Low
2024-02-09 22:00:00,2024,2,22,4,0,717,Low
